data_structure,N,runs,median_cycles,median_instructions,ipc,median_cache_misses,median_branches,median_branch_misses,median_l1_misses,median_tlb_misses,cv_pct,stddev_cycles,ci95_cycles
SoA,9247,1000,51129,65185,1.27,6,9348,14,586,0,87.4,27249,1689
Vector,9245,1000,50992,65171,1.28,26,9346,13,584,0,94.7,27958,1733
Array,9243,1000,51232,65157,1.27,12,9344,13,577,0,87.1,27560,1708
LinkedList,9279,1000,269789,65407,0.24,6,9380,12,10120,0,138.7,436085,27029
Deque,9266,1000,55848,108316,1.94,13,20591,21,588,0,64.9,29128,1805
RBTree,9293,1000,179609,94156,0.52,1,18779,66,13605,0,122.0,181979,11279
HashMap,9287,1000,96613,121185,1.25,12,27962,325,14300,0,111.2,76209,4723
Trie,9291,1000,6417897,1494247,0.23,220909,419658,91237,72350,2365,33.5,2072006,128424
SlabList,9265,1000,56336,72203,1.28,14,10351,24,646,0,90.8,30562,1894
CircularBuffer,9266,1000,51624,65318,1.27,27,9367,13,571,0,67.6,27106,1680
SoA,9265,1000,51352,65311,1.27,9,9366,13,581,0,90.8,27830,1725
Vector,9280,1000,51778,65416,1.26,14,9381,13,578,0,66.1,26211,1625
SkipList,9285,1000,144214,65449,0.45,94,9386,15,9320,0,147.1,206899,12824
BST,9273,1000,139197,93956,0.67,11,18739,79,16710,0,116.0,161774,10027
BTree,9293,1000,173944,153870,0.88,19,25057,2958,12435,0,99.1,155404,9632
vEBTree,9265,1000,51570,65311,1.27,9,9366,12,0,0,69.1,26813,1662
Heap,9287,1000,51404,65465,1.27,2,9388,13,589,0,81.7,27105,1680
Array,9277,1000,16019,65395,4.08,12,9378,13,590,0,99.1,28944,1794
AoS,9288,1000,51640,65472,1.27,4,9389,13,2335,0,98.5,37082,2298
RBTree,9298,1000,181799,94206,0.52,9,18789,59,13621,0,126.0,200072,12401
Deque,9299,1000,52522,108481,2.07,11,20591,23,571,0,62.6,27224,1687
Heap,9303,1000,51609,65577,1.27,6,9404,13,592,0,74.7,26831,1663
CircularBuffer,9295,1000,51688,65521,1.27,12,9396,12,584,0,67.6,26730,1657
BST,9306,1000,159222,94286,0.59,30,18805,57,16547,0,97.7,125603,7785
SlabList,9302,1000,56614,72203,1.28,39,10351,23,651,0,86.1,30760,1907
SoA,9308,1000,51866,65612,1.27,10,9409,14,591,0,73.4,26571,1647
BTree,9305,1000,173917,154124,0.89,38,25095,2939,12464,0,108.0,170673,10578
Trie,9318,1000,5918248,1480056,0.25,207079,423603,90260,79450,2815,37.0,2048170,126947
vEBTree,9300,1000,51440,65556,1.27,16,9401,13,589,0,83.2,27637,1713
Vector,9314,1000,3882,65654,16.91,28,9415,13,591,0,99.0,29023,1799
AoS,9304,1000,52631,65584,1.25,61,9405,13,2336,0,70.9,33262,2062
SkipList,9300,1000,144084,65554,0.45,104,9401,14,9336,0,124.3,164843,10217
HashMap,9301,1000,95645,121367,1.27,2,28004,350,13278,0,123.1,94604,5864
Array,9300,1000,51454,65556,1.27,20,9401,13,590,0,88.6,27791,1723
LinkedList,9303,1000,265272,65575,0.25,3,9404,13,10069,0,138.6,385873,23917
HashMap,9335,1000,77502,121809,1.57,6,28106,232,14664,0,102.4,69952,4336
SkipList,9332,1000,144490,65778,0.46,86,9433,13,9369,0,162.4,235419,14591
Heap,9339,1000,51656,65829,1.27,10,9440,12,592,0,77.9,25934,1607
Trie,9344,1000,6510244,1505310,0.23,224930,430428,80658,81301,2336,31.9,2010248,124596
Array,9350,1000,51853,65906,1.27,9,9451,12,596,0,75.1,28346,1757
SlabList,9349,1000,56745,72203,1.27,16,10351,24,651,0,75.6,29643,1837
LinkedList,9348,1000,269920,65890,0.24,9,9449,13,10242,0,129.9,403722,25023
BST,9340,1000,148102,94626,0.64,4,18873,76,16911,0,107.4,117565,7287
Deque,9346,1000,51860,108716,2.10,9,20591,22,594,0,69.9,28205,1748
Vector,9345,1000,52007,65871,1.27,15,9446,13,585,0,62.1,25863,1603
SoA,9326,1000,51721,65738,1.27,17,9427,14,578,0,78.7,28282,1753
CircularBuffer,9329,1000,51826,65759,1.27,7,9430,13,593,0,81.4,28230,1750
AoS,9351,1000,51984,65913,1.27,28,9452,13,2349,0,97.8,34266,2124
BTree,9355,1000,173525,154955,0.89,14,25229,2990,12512,0,108.9,152295,9439
RBTree,9354,1000,189122,94766,0.50,2,18901,79,13749,0,119.1,168523,10445
vEBTree,9352,1000,51873,65920,1.27,21,9453,12,596,0,91.1,27090,1679
BTree,9378,1000,176368,155393,0.88,20,25295,2999,12578,0,105.4,184461,11433
LinkedList,9358,1000,284000,65960,0.23,53,9459,14,10142,0,140.2,441264,27350
BST,9363,1000,149009,94856,0.64,24,18919,83,16889,0,88.1,89229,5530
CircularBuffer,9355,1000,52074,65941,1.27,60,9456,13,579,0,73.2,26138,1620
Heap,9364,1000,52732,66004,1.25,51,9465,13,584,0,59.3,24748,1534
RBTree,9355,1000,182863,94776,0.52,22,18903,78,13695,0,83.2,128882,7988
Deque,9372,1000,52137,108846,2.09,84,20591,24,590,0,85.0,27894,1729
vEBTree,9361,1000,51638,65983,1.28,53,9462,13,592,0,95.2,27938,1732
Array,9373,1000,52158,66067,1.27,42,9474,13,585,0,85.9,27599,1711
AoS,9370,1000,52501,66046,1.26,25,9471,13,2353,0,81.3,32718,2028
Trie,9358,1000,5758919,1527755,0.27,223270,435135,92607,85124,2201,43.9,2366974,146707
SoA,9380,1000,51944,66116,1.27,15,9481,13,589,0,72.0,27346,1695
Vector,9365,1000,51853,66011,1.27,17,9466,12,584,0,71.8,26998,1673
SlabList,9356,1000,56781,72203,1.27,12,10351,23,645,0,67.6,28810,1786
SkipList,9357,1000,144646,65953,0.46,59,9458,14,9392,0,134.6,189747,11761
HashMap,9363,1000,84040,122173,1.45,12,28190,257,14147,0,140.0,101588,6296
SlabList,9414,1000,56851,72203,1.27,9,10351,23,651,0,67.8,29323,1817
Array,9387,1000,51974,66165,1.27,10,9488,13,592,0,78.7,27813,1724
HashMap,9400,1000,88317,122654,1.39,4,28301,210,14517,0,94.4,72673,4504
RBTree,9413,1000,181740,95356,0.52,2,19019,69,13808,0,137.4,198825,12323
vEBTree,9407,1000,52206,66305,1.27,4,9508,13,597,0,65.5,26237,1626
BST,9395,1000,149905,95176,0.63,3,18983,81,16964,0,105.3,118262,7330
AoS,9385,1000,52183,66151,1.27,14,9486,12,2358,0,105.2,40328,2500
CircularBuffer,9410,1000,52110,66326,1.27,3,9511,12,596,0,73.5,26742,1657
SoA,9407,1000,52482,66305,1.26,17,9508,12,597,0,78.1,28837,1787
Deque,9397,1000,52127,108971,2.09,10,20591,23,592,0,65.6,26684,1654
Trie,9395,1000,5862528,1507793,0.26,223977,417176,92393,81618,2722,42.7,2315697,143528
BTree,9404,1000,174449,155793,0.89,6,25361,2967,12590,0,111.8,187501,11621
SkipList,9394,1000,145466,66212,0.46,55,9495,13,9425,0,156.9,244704,15167
Heap,9404,1000,52552,66284,1.26,25,9505,13,596,0,75.9,30000,1859
Vector,9402,1000,52194,66270,1.27,7,9503,13,597,0,77.3,27806,1723
LinkedList,9389,1000,275181,66177,0.24,6,9490,13,10082,0,128.4,423432,26245
Deque,9428,1000,52947,109126,2.06,4,20591,22,598,0,78.2,32669,2025
vEBTree,9443,1000,52236,66557,1.27,1,9544,12,600,0,77.2,28303,1754
Trie,9417,1000,6000537,1543781,0.26,218673,375246,92672,86113,2658,42.4,2383049,147703
LinkedList,9416,1000,267190,66366,0.25,8,9517,13,10199,0,146.9,355488,22033
HashMap,9427,1000,85878,123005,1.43,2,28382,203,14604,0,97.7,84381,5230
Array,9437,1000,52565,66515,1.27,7,9538,12,596,0,78.8,28292,1754
RBTree,9428,1000,183008,95506,0.52,3,19049,67,13750,0,137.5,236878,14682
BTree,9427,1000,175992,156231,0.89,64,25429,3030,12646,0,120.2,211267,13094
Vector,9430,1000,52215,66466,1.27,23,9531,14,596,0,78.3,28285,1753
Heap,9443,1000,52600,66557,1.27,17,9544,12,600,0,56.3,24763,1535
SkipList,9427,1000,146150,66443,0.45,36,9528,13,9461,0,164.3,231497,14348
BST,9437,1000,155970,95596,0.61,2,19067,71,16845,0,80.3,111307,6899
SoA,9416,1000,6863,66368,9.67,4,9517,13,600,0,98.5,28386,1759
SlabList,9421,1000,56724,72203,1.27,3,10351,23,653,0,77.7,30950,1918
CircularBuffer,9416,1000,52508,66368,1.26,13,9517,13,595,0,72.2,27844,1726
AoS,9426,1000,52557,66438,1.26,6,9527,13,2368,0,107.4,45394,2814
BTree,9456,1000,176388,156818,0.89,9,25517,3010,12694,0,112.9,197395,12235
Trie,9475,1000,5908674,1532954,0.26,226781,374381,92653,84574,3559,37.5,2122399,131548
BST,9445,1000,147965,95676,0.65,4,19083,63,16930,0,130.3,160652,9957
AoS,9452,1000,52860,66620,1.26,6,9553,14,2374,0,99.1,44668,2769
HashMap,9457,1000,84654,123395,1.46,2,28472,185,14103,0,140.8,93412,5790
RBTree,9452,1000,184419,95746,0.52,3,19097,59,13829,0,163.8,239775,14861
Heap,9464,1000,52547,66704,1.27,7,9565,13,597,0,73.8,28474,1765
Vector,9453,1000,52426,66627,1.27,3,9554,13,600,0,74.8,29301,1816
Deque,9450,1000,51527,109236,2.12,45,20591,23,596,0,88.1,28948,1794
SlabList,9464,1000,56535,72203,1.28,25,10351,23,646,0,76.8,31510,1953
SkipList,9468,1000,146771,66730,0.45,35,9569,13,9503,0,132.0,210276,13033
LinkedList,9449,1000,266432,66597,0.25,2,9550,13,10227,0,154.4,420747,26078
Array,9458,1000,52488,66662,1.27,2,9559,13,596,0,73.8,28072,1740
CircularBuffer,9460,1000,52655,66676,1.27,5,9561,13,589,0,66.7,27557,1708
vEBTree,9463,1000,52334,66697,1.27,13,9564,12,2,0,84.6,28015,1736
SoA,9468,1000,52342,66732,1.27,6,9569,12,598,0,83.9,28260,1752
vEBTree,9500,1000,52817,66956,1.27,2,9601,12,602,0,84.2,29527,1830
BTree,9479,1000,176913,157257,0.89,65,25585,3040,12745,0,102.1,172226,10675
Trie,9500,1000,6795202,1542352,0.23,201079,427013,81858,84184,3216,36.2,2368439,146797
BST,9483,1000,158499,96056,0.61,5,19159,76,16350,0,75.6,108401,6719
Deque,9503,1000,51801,109501,2.11,3,20591,23,604,0,75.2,30357,1882
SoA,9487,1000,52906,66865,1.26,24,9588,13,597,0,61.4,26411,1637
Vector,9487,1000,52987,66865,1.26,54,9588,13,598,0,80.6,28578,1771
CircularBuffer,9484,1000,52956,66844,1.26,22,9585,13,602,0,81.6,29100,1804
AoS,9488,1000,52766,66872,1.27,9,9589,13,2382,0,92.4,40739,2525
LinkedList,9477,1000,265440,66793,0.25,3,9578,14,10281,0,138.6,347367,21530
HashMap,9484,1000,80922,123746,1.53,6,28553,137,14567,0,117.5,88780,5503
Heap,9483,1000,52408,66837,1.28,10,9584,13,603,0,81.9,28459,1764
SlabList,9491,1000,57248,72203,1.26,4,10351,24,649,0,56.5,26228,1626
Array,9490,1000,52548,66886,1.27,9,9591,12,603,0,84.5,29655,1838
RBTree,9480,1000,191079,96026,0.50,12,19153,75,13772,0,103.8,151157,9369
SkipList,9484,1000,148750,66842,0.45,343,9585,12,9517,0,113.9,142618,8840
LinkedList,9512,1000,292160,67038,0.23,28,9613,12,10321,0,113.0,296841,18398
BTree,9510,1000,175601,157824,0.90,5,25673,3046,12806,0,129.7,195529,12119
Heap,9521,1000,52793,67103,1.27,13,9622,13,606,0,82.0,27599,1711
AoS,9511,1000,53207,67033,1.26,4,9612,13,2389,0,91.0,42495,2634
Vector,9516,1000,52803,67068,1.27,7,9617,13,605,0,74.2,27483,1703
Trie,9513,1000,6122573,1534133,0.25,198904,441954,93452,80042,3018,41.7,2359959,146272
CircularBuffer,9531,1000,52996,67173,1.27,4,9632,13,596,0,77.1,28227,1750
SkipList,9516,1000,148467,67066,0.45,51,9617,13,9550,0,118.1,192439,11928
HashMap,9513,1000,99659,124123,1.25,5,28640,275,14329,0,87.7,76884,4765
Deque,9523,1000,51690,109601,2.12,3,20591,22,603,0,77.8,30560,1894
RBTree,9535,1000,190303,96576,0.51,0,19263,88,14018,0,122.4,211089,13083
SoA,9511,1000,52918,67033,1.27,6,9612,12,604,0,60.6,25576,1585
SlabList,9524,1000,56950,72203,1.27,12,10351,24,648,0,69.1,29150,1807
BST,9529,1000,148958,96516,0.65,4,19251,91,16981,0,88.2,119954,7435
Array,9521,1000,52916,67103,1.27,7,9622,12,600,0,86.5,28813,1786
vEBTree,9521,1000,52829,67103,1.27,4,9622,13,604,0,78.4,28848,1788
BTree,9558,1000,174942,158738,0.91,21,25813,2947,12879,0,130.7,184875,11459
Deque,9556,1000,52072,109766,2.11,11,20591,22,601,0,62.2,26977,1672
SoA,9538,1000,52757,67222,1.27,8,9639,13,606,0,83.0,28859,1789
SkipList,9545,1000,152132,67269,0.44,308,9646,13,9579,0,118.8,208797,12941
Heap,9563,1000,53033,67397,1.27,11,9664,14,596,0,92.1,28882,1790
Array,9564,1000,52990,67404,1.27,11,9665,13,603,0,79.1,27426,1700
CircularBuffer,9554,1000,53033,67334,1.27,4,9655,13,606,0,82.7,28452,1763
Vector,9543,1000,53204,67257,1.26,13,9644,13,601,0,77.7,28828,1787
AoS,9550,1000,53681,67306,1.25,57,9651,13,2399,0,96.0,38050,2358
BST,9554,1000,160835,96766,0.60,20,19301,85,16614,0,122.7,172531,10694
SlabList,9541,1000,56551,72203,1.28,19,10351,24,654,0,83.3,30244,1875
HashMap,9539,1000,200445,124461,0.62,13,28718,326,12432,0,106.3,215694,13369
RBTree,9548,1000,185571,96706,0.52,4,19289,88,13846,0,143.8,203403,12607
vEBTree,9536,1000,52808,67208,1.27,51,9637,13,598,0,91.8,29755,1844
LinkedList,9562,1000,290929,67388,0.23,88,9663,13,10423,0,123.2,299693,18575
Trie,9558,1000,5654445,1515506,0.27,193133,432907,93483,86289,3241,36.9,2010727,124626
SlabList,9583,1000,56558,72203,1.28,28,10351,23,651,0,88.0,32507,2015
SkipList,9585,1000,149521,67549,0.45,121,9686,12,9619,0,113.4,143835,8915
BTree,9584,1000,178423,159163,0.89,10,25883,3051,12919,0,118.1,171943,10657
HashMap,9565,1000,84813,124799,1.47,8,28796,188,12470,0,106.5,78083,4840
Heap,9587,1000,53606,67565,1.26,19,9688,13,595,0,61.5,26363,1634
RBTree,9579,1000,190689,97016,0.51,4,19351,76,13853,0,139.3,220197,13648
BST,9577,1000,172494,96996,0.56,1,19347,76,17050,0,84.9,127256,7887
LinkedList,9594,1000,309815,67612,0.22,56,9695,12,10479,0,86.0,233707,14485
Trie,9580,1000,5538810,1502405,0.27,235116,416248,93129,86310,2683,37.7,1986662,123135
Deque,9592,1000,51160,109946,2.15,9,20591,23,603,0,87.4,28812,1786
AoS,9586,1000,53756,67558,1.26,4,9687,13,2406,0,77.5,37047,2296
vEBTree,9576,1000,53000,67488,1.27,4,9677,13,608,0,74.6,29011,1798
SoA,9566,1000,53152,67418,1.27,24,9667,13,602,0,79.5,29018,1799
CircularBuffer,9582,1000,53398,67530,1.26,35,9683,13,602,0,68.2,27747,1720
Array,9590,1000,53437,67586,1.26,19,9691,13,598,0,70.1,27609,1711
Vector,9570,1000,53491,67446,1.26,7,9671,13,605,0,60.8,26844,1664
Array,9603,1000,4287,67677,15.79,9,9704,13,609,0,98.5,28875,1790
Heap,9612,1000,53315,67740,1.27,16,9713,12,607,0,86.1,29444,1825
CircularBuffer,9601,1000,53349,67663,1.27,5,9702,11,608,0,84.0,28848,1788
HashMap,9619,1000,140952,125501,0.89,11,28958,224,14254,0,116.2,125481,7777
Deque,9598,1000,50957,109976,2.16,9,20591,24,606,0,93.1,28445,1763
Trie,9607,1000,6010869,1547912,0.26,217660,436854,91469,84456,3102,37.5,2096929,129969
LinkedList,9607,1000,280582,67703,0.24,12,9708,14,10433,0,141.1,430334,26672
BST,9602,1000,149410,97246,0.65,13,19397,80,16795,0,108.8,150192,9309
BTree,9606,1000,178258,159600,0.90,41,25949,3021,12949,0,115.5,159407,9880
Vector,9615,1000,53226,67761,1.27,3,9716,13,608,0,87.7,30026,1861
SkipList,9608,1000,155473,67710,0.44,184,9709,13,9637,0,94.1,166474,10318
vEBTree,9607,1000,53470,67705,1.27,6,9708,13,604,0,61.7,26799,1661
SlabList,9599,1000,56749,72203,1.27,16,10351,23,653,0,68.7,29270,1814
AoS,9605,1000,54160,67691,1.25,35,9706,12,2413,0,73.6,35523,2202
RBTree,9619,1000,191018,97416,0.51,2,19431,90,14004,0,167.2,283365,17563
SoA,9614,1000,53422,67754,1.27,7,9715,13,611,0,77.5,28312,1755
Heap,9652,1000,53741,68020,1.27,6,9753,13,608,0,75.3,28403,1760
Vector,9632,1000,53552,67880,1.27,4,9733,13,607,0,71.6,28547,1769
SoA,9637,1000,53343,67915,1.27,19,9738,13,605,0,84.9,29315,1817
LinkedList,9647,1000,277976,67983,0.24,1,9748,13,10454,0,153.5,458287,28405
Deque,9647,1000,50836,110221,2.17,22,20591,22,611,0,95.6,31750,1968
CircularBuffer,9629,1000,53472,67859,1.27,29,9730,11,609,0,75.0,27798,1723
SkipList,9628,1000,150070,67850,0.45,54,9729,13,9661,0,120.0,185617,11505
BTree,9647,1000,179903,160259,0.89,15,26057,3092,13014,0,117.8,192077,11905
HashMap,9632,1000,82101,125670,1.53,15,28997,208,14710,0,95.0,77987,4834
vEBTree,9653,1000,53417,68027,1.27,4,9754,13,616,0,88.6,28171,1746
Trie,9637,1000,6388800,1528736,0.24,231719,438501,93189,78161,2865,33.0,2047342,126896
RBTree,9636,1000,190562,97586,0.51,8,19465,77,14043,0,144.1,235583,14602
Array,9630,1000,54337,67866,1.25,44,9731,12,614,0,61.4,27159,1683
BST,9626,1000,158512,97486,0.62,8,19445,88,16337,0,88.1,126396,7834
SlabList,9635,1000,56475,72203,1.28,5,10351,23,642,0,88.3,31387,1945
AoS,9638,1000,53555,67922,1.27,39,9739,13,2421,0,100.3,37639,2333
BTree,9656,1000,191085,160429,0.84,59,26083,3137,13032,0,94.5,194926,12082
Deque,9684,1000,51366,110406,2.15,43,20591,24,615,0,83.2,29253,1813
RBTree,9667,1000,192360,97896,0.51,2,19527,73,14027,0,114.8,197779,12258
SkipList,9671,1000,150332,68151,0.45,47,9772,13,9707,0,133.9,187823,11641
CircularBuffer,9678,1000,54131,68202,1.26,9,9779,13,614,0,65.0,27096,1679
Heap,9671,1000,53832,68153,1.27,13,9772,13,292,0,73.2,27597,1710
Trie,9656,1000,6354508,1531269,0.24,195386,394354,93989,87711,3449,34.5,2127038,131835
SoA,9668,1000,53841,68132,1.27,7,9769,13,615,0,64.9,26168,1622
vEBTree,9665,1000,53637,68111,1.27,9,9766,13,615,0,79.6,28858,1789
HashMap,9658,1000,93907,126008,1.34,2,29075,237,14829,0,119.1,79983,4957
LinkedList,9658,1000,284993,68060,0.24,8,9759,13,10545,0,158.7,462258,28651
SlabList,9664,1000,56913,72203,1.27,6,10351,23,651,0,70.7,30783,1908
BST,9661,1000,159617,97836,0.61,4,19515,80,17234,0,114.9,157452,9759
Array,9685,1000,53600,68251,1.27,4,9786,12,615,0,71.6,28025,1737
AoS,9663,1000,53867,68097,1.26,26,9764,13,2426,0,80.7,38278,2373
Vector,9673,1000,53401,68167,1.28,6,9774,12,611,0,89.4,28558,1770
CircularBuffer,9700,1000,54228,68356,1.26,18,9801,13,612,0,57.7,26026,1613
Trie,9692,1000,7019488,1544245,0.22,199062,409425,94020,82407,3318,30.4,2035485,126161
SoA,9713,1000,53973,68447,1.27,13,9814,12,618,0,77.1,29823,1848
BTree,9712,1000,182705,161551,0.88,7,26253,3043,13143,0,97.4,181286,11236
Deque,9695,1000,51370,110461,2.15,10,20591,23,614,0,79.7,28140,1744
Heap,9685,1000,53504,68251,1.28,10,9786,11,612,0,88.0,29227,1812
SkipList,9705,1000,151500,68389,0.45,148,9806,14,9739,0,138.7,229550,14228
BST,9691,1000,176214,98136,0.56,9,19575,43,16897,0,73.7,113170,7014
RBTree,9688,1000,188608,98106,0.52,5,19569,50,14102,0,137.5,242220,15013
vEBTree,9698,1000,53803,68342,1.27,39,9799,13,609,0,77.1,27997,1735
HashMap,9711,1000,88633,126697,1.43,5,29234,207,15103,0,117.3,85582,5304
SlabList,9706,1000,56544,72203,1.28,5,10351,24,648,0,74.1,29787,1846
Vector,9691,1000,4046,68293,16.88,13,9792,13,616,0,97.9,28476,1765
AoS,9698,1000,54327,68342,1.26,8,9799,13,2436,0,75.3,36079,2236
Array,9695,1000,53682,68321,1.27,12,9796,13,613,0,77.3,28466,1764
LinkedList,9697,1000,277715,68333,0.25,8,9798,13,10135,0,156.1,431889,26769
CircularBuffer,9737,1000,54131,68615,1.27,26,9838,12,608,0,64.9,27213,1687
Deque,9730,1000,51173,110636,2.16,14,20591,24,611,0,71.2,27466,1702
BST,9735,1000,169709,98576,0.58,10,19663,85,16773,0,83.2,121549,7534
RBTree,9728,1000,194404,98506,0.51,3,19649,75,14126,0,130.5,212122,13147
Array,9726,1000,54086,68538,1.27,9,9827,13,620,0,67.5,26954,1671
Heap,9717,1000,54104,68475,1.27,55,9818,13,610,0,72.9,28993,1797
LinkedList,9742,1000,296424,68648,0.23,21,9843,13,10648,0,141.9,399650,24771
HashMap,9730,1000,100370,126944,1.26,85,29291,264,13964,0,122.8,106936,6628
vEBTree,9723,1000,53770,68517,1.27,16,9824,13,616,0,88.5,29821,1848
SlabList,9735,1000,56690,72203,1.27,28,10351,23,653,0,77.6,30503,1891
Vector,9723,1000,53799,68517,1.27,6,9824,13,613,0,89.0,30826,1911
Trie,9730,1000,5819091,1546711,0.27,229281,449061,89900,84319,3214,40.2,2230899,138273
SkipList,9742,1000,151129,68648,0.45,23,9843,14,9774,0,130.0,226124,14015
SoA,9723,1000,54215,68517,1.26,11,9824,12,602,0,57.9,25842,1602
BTree,9718,1000,179970,161688,0.90,14,26273,2989,13136,0,109.8,187108,11597
AoS,9737,1000,54506,68615,1.26,13,9838,13,2446,0,86.9,36364,2254
Deque,9753,1000,51333,110751,2.16,9,20591,24,613,0,73.2,28488,1766
vEBTree,9774,1000,54176,68874,1.27,4,9875,12,615,0,80.4,30028,1861
Array,9760,1000,54183,68776,1.27,4,9861,13,603,0,82.9,28090,1741
Heap,9769,1000,54219,68839,1.27,20,9870,14,614,0,81.6,29388,1822
RBTree,9758,1000,192335,98806,0.51,2,19709,90,14240,0,140.3,221264,13714
Trie,9752,1000,6950611,1547791,0.22,236297,444620,91418,77910,2928,34.9,2346307,145426
LinkedList,9775,1000,295316,68879,0.23,5,9876,13,10639,0,132.8,411312,25493
HashMap,9774,1000,83906,127516,1.52,4,29423,130,15474,0,97.9,64197,3979
CircularBuffer,9773,1000,54133,68867,1.27,10,9874,13,618,0,87.1,30373,1883
SkipList,9773,1000,151325,68865,0.46,56,9874,14,9807,0,142.5,220489,13666
BST,9770,1000,153459,98926,0.64,4,19733,86,17260,0,111.9,136572,8465
BTree,9772,1000,179338,162616,0.91,3,26423,2999,13240,0,117.9,184507,11436
AoS,9766,1000,54613,68818,1.26,5,9867,14,2454,0,89.6,39312,2437
SlabList,9754,1000,56749,72203,1.27,2,10351,24,652,0,72.5,30170,1870
Vector,9758,1000,54089,68762,1.27,4,9859,13,616,0,80.6,28168,1746
SoA,9749,1000,53966,68699,1.27,4,9850,13,615,0,74.6,28372,1759
Deque,9782,1000,50869,110896,2.18,19,20591,24,616,0,83.3,27831,1725
LinkedList,9791,1000,302634,68991,0.23,5,9892,13,10581,0,145.6,507722,31469
HashMap,9795,1000,122403,127789,1.04,14,29486,495,14266,0,134.7,134251,8321
SoA,9785,1000,54022,68951,1.28,12,9886,13,615,0,86.6,30129,1867
BTree,9776,1000,181144,162676,0.90,4,26433,3043,13248,0,125.7,210091,13022
SlabList,9798,1000,56603,72203,1.28,4,10351,23,652,0,81.1,30731,1905
Vector,9789,1000,54460,68979,1.27,19,9890,13,615,0,63.0,26393,1636
RBTree,9793,1000,193827,99156,0.51,4,19779,73,14255,0,108.3,202836,12572
Array,9784,1000,54492,68944,1.27,5,9885,13,614,0,65.2,27771,1721
Heap,9792,1000,54040,69000,1.28,14,9893,13,621,0,93.9,30966,1919
Trie,9798,1000,6145646,1556958,0.25,229290,453673,96121,88915,3286,39.7,2271299,140777
SkipList,9805,1000,151661,69089,0.46,113,9906,13,9841,0,138.9,213835,13254
BST,9788,1000,156510,99106,0.63,4,19769,77,16844,0,139.4,170597,10574
AoS,9790,1000,54435,68986,1.27,5,9891,13,2458,0,93.9,38782,2404
vEBTree,9794,1000,54288,69014,1.27,21,9895,13,619,0,88.7,30060,1863
CircularBuffer,9788,1000,54447,68972,1.27,4,9889,12,609,0,61.8,26704,1655
SoA,9822,1000,54390,69210,1.27,4,9923,13,622,0,69.1,27261,1690
BST,9813,1000,154948,99356,0.64,2,19819,75,16752,0,79.9,115750,7174
BTree,9806,1000,187002,163185,0.87,16,26515,3060,13279,0,99.9,198423,12298
RBTree,9812,1000,195236,99346,0.51,10,19817,75,14233,0,152.3,307537,19061
SlabList,9817,1000,57171,72203,1.26,31,10351,23,653,0,62.5,30560,1894
Trie,9834,1000,6581540,1599461,0.24,234262,448540,88868,79581,2986,39.3,2411983,149496
Heap,9831,1000,54680,69273,1.27,20,9932,12,626,0,77.9,28779,1784
LinkedList,9820,1000,284646,69194,0.24,4,9921,13,10639,0,156.2,436028,27025
Deque,9806,1000,50855,111016,2.18,11,20591,22,621,0,89.2,29971,1858
SkipList,9835,1000,152240,69299,0.46,37,9936,13,9875,0,142.7,227393,14094
Array,9829,1000,54139,69259,1.28,14,9930,13,623,0,93.4,29706,1841
HashMap,9813,1000,90780,128023,1.41,1,29540,208,14896,0,90.9,71826,4452
AoS,9832,1000,54722,69280,1.27,7,9933,13,2468,0,87.9,40204,2492
Vector,9827,1000,54415,69245,1.27,9,9928,13,622,0,70.2,28206,1748
vEBTree,9810,1000,54729,69126,1.26,5,9911,13,618,0,58.5,26193,1623
CircularBuffer,9824,1000,54225,69224,1.28,6,9925,12,624,0,89.5,30255,1875
BTree,9852,1000,182816,164014,0.90,6,26645,3027,13386,0,116.2,197937,12268
SkipList,9845,1000,152658,69369,0.45,47,9946,13,9882,0,128.8,209725,12999
vEBTree,9853,1000,54482,69427,1.27,12,9954,13,627,0,83.9,28892,1791
Vector,9855,1000,54356,69441,1.28,2,9956,13,626,0,93.1,31539,1955
SlabList,9842,1000,56764,72203,1.27,7,10351,22,653,0,69.9,28880,1790
Array,9835,1000,54340,69301,1.28,2,9936,13,626,0,83.5,29277,1815
LinkedList,9848,1000,296555,69390,0.23,6,9949,13,10752,0,142.3,401448,24882
HashMap,9853,1000,107184,128543,1.20,7,29660,379,14791,0,137.6,115338,7149
SoA,9854,1000,55040,69434,1.26,19,9955,13,627,0,64.0,28193,1747
BST,9864,1000,159111,99866,0.63,7,19921,84,16306,0,101.1,129985,8057
Trie,9860,1000,6833396,1559503,0.23,238208,418602,82238,84344,3634,31.3,2077796,128783
RBTree,9843,1000,196935,99656,0.51,1,19879,81,14273,0,147.1,221107,13704
Heap,9860,1000,54388,69476,1.28,25,9961,13,619,0,91.8,30217,1873
Deque,9853,1000,51028,111251,2.18,10,20591,24,623,0,84.1,29010,1798
AoS,9846,1000,55127,69378,1.26,20,9947,13,2472,0,93.8,42076,2608
CircularBuffer,9835,1000,54467,69301,1.27,16,9936,13,611,0,80.8,28691,1778
BST,9894,1000,159772,100166,0.63,16,19981,84,17125,0,116.8,155067,9611
vEBTree,9894,1000,55051,69714,1.27,49,9995,13,628,0,86.5,31676,1963
RBTree,9876,1000,198023,99986,0.50,5,19945,80,14326,0,127.4,198471,12301
SkipList,9876,1000,153870,69586,0.45,227,9977,13,9912,0,126.9,185716,11511
